sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
PSMD11-4	PSMD11	1610.1/1732.9/1671.9	545.99/516.99/546.28	1671.9	545.99	-1.6128	3773.9	6998.6	13.459	1.3638e-41	1	2.7276e-41	8.8556e-41	False
PSMD11-1	PSMD11	2050.6/2176.7/2257.6	872.99/875.15/704.66	2176.7	872.99	-1.3171	11217	9403	13.444	1.6618e-41	1	3.3236e-41	1.0754e-40	False
RPL3-10	RPL3	1248.4/1367.7/1199.9	293.69/400.72/262.81	1248.4	293.69	-2.0839	8291	5048.2	13.436	1.8478e-41	1	3.6956e-41	1.1918e-40	False
RPL30-5	RPL30	1899.4/2226.2/2409.6	984/846.08/911.24	2226.2	911.24	-1.2877	70212	9642.9	13.391	3.4249e-41	1	6.8499e-41	2.2016e-40	False
PSMD6-16	PSMD6	2212.9/2614.8/2314.8	1115.2/972.74/920.42	2314.8	972.74	-1.2499	50183	10074	13.372	4.4304e-41	1	8.8608e-41	2.8384e-40	False
COPS8-2	COPS8	2191.6/2254.2/2424.5	1068.8/943.67/884.84	2254.2	943.67	-1.2554	16454	9778.9	13.253	2.1774e-40	1	4.3548e-40	1.3904e-39	False
NLRP5-4	NLRP5	6243.6/5970.4/6034	7973.9/8452.5/8310.2	6034	8310.2	0.4617	23997	29523	13.247	1	2.3433e-40	4.6867e-40	1.4914e-39	True
COPS2-10	COPS2	3850.8/3509.8/3617.4	2111.3/1899.8/1929.2	3617.4	1929.2	-0.90661	33028	16618	13.096	1.7344e-39	1	3.4689e-39	1.1002e-38	False
NUP205-10	NUP205	2775/2667.1/2914.3	1328.1/1321.6/1520.6	2775	1328.1	-1.0625	15522	12343	13.022	4.563e-39	1	9.126e-39	2.8849e-38	False
RPS27-5	RPS27	3763.6/3607.9/3559.2	1900.4/1932/1936.1	3607.9	1932	-0.90071	13317	16569	13.02	4.7378e-39	1	9.4756e-39	2.9856e-38	False
RPL11-4	RPL11	5753.9/5516.4/5758.5	3201.3/3579.5/3849.2	5753.9	3579.5	-0.68464	28223	27987	12.998	6.3029e-39	1	1.2606e-38	3.9589e-38	False
ADH7-10	ADH7	4146.7/4316/4278.1	6117/5595.6/6487.7	4278.1	6117	0.51574	9356	20061	12.983	1	7.6692e-39	1.5338e-38	4.8014e-38	True
RPS13-1	RPS13	1537.7/1733.9/1669	505.62/624.96/589.89	1669	589.89	-1.4989	10719	6984.7	12.912	1.9361e-38	1	3.8721e-38	1.2082e-37	False
RPL3-2	RPL3	4736.5/5005.4/4892.4	2825.8/3005.4/2924.2	4892.4	2924.2	-0.74228	18532	23324	12.887	2.6554e-38	1	5.3109e-38	1.6517e-37	False
CYP7A1-7	CYP7A1	8009.5/7891.1/7673.3	10842/10249/10459	7891.1	10459	0.40634	30723	39924	12.849	1	4.3321e-38	8.6642e-38	2.6859e-37	True
PSMD11-10	PSMD11	2640.5/2647.5/2554.8	1216.1/1276.9/1253.2	2640.5	1253.2	-1.0745	3692.9	11675	12.839	4.9737e-38	1	9.9473e-38	3.0738e-37	False
NLRP5-6	NLRP5	5194.7/4904.5/5139.3	7401.7/7153.8/6902	5139.3	7153.8	0.47708	29091	24650	12.831	1	5.4737e-38	1.0947e-37	3.3719e-37	True
NUP93-6	NUP93	1143.6/1293.9/1398.4	299.74/388.26/363.81	1293.9	363.81	-1.8276	16758	5254.3	12.831	5.5174e-38	1	1.1035e-37	3.388e-37	False
POLA1-8	POLA1	3056.9/3331.3/3293.5	1901.4/1724.4/1602.1	3293.5	1724.4	-0.93317	28708	14958	12.83	5.5594e-38	1	1.1119e-37	3.4029e-37	False
RPS19-4	RPS19	1287.3/1341.5/1500.1	396.63/373.73/634.65	1341.5	396.63	-1.7554	14046	5471	12.774	1.1396e-37	1	2.2793e-37	6.9535e-37	False
COPZ1-3	COPZ1	1059.2/1053.8/1038.9	199.83/247.08/234.12	1053.8	234.12	-2.1655	124.85	4177.6	12.681	3.7506e-37	1	7.5012e-37	2.2812e-36	False
SPATA16-7	SPATA16	3720/3800.3/3759.6	5868.7/5286.2/5429.5	3759.6	5429.5	0.53012	1610.8	17353	12.677	1	3.9851e-37	7.9702e-37	2.4162e-36	True
COPS6-10	COPS6	2616.4/2543.8/2460	1414.9/1151.3/1208.5	2543.8	1208.5	-1.0732	6142.5	11197	12.619	8.259e-37	1	1.6518e-36	4.9918e-36	False
SAGE1-2	SAGE1	5109.4/5321.2/5132.4	7349.2/7095.7/6735.6	5132.4	7095.7	0.46725	18088	24613	12.515	1	3.1086e-36	6.2173e-36	1.873e-35	True
RPL36-9	RPL36	4802.4/4556.1/4548.7	2882.4/2687.7/2722.2	4556.1	2722.2	-0.74278	30364	21531	12.498	3.843e-36	1	7.6861e-36	2.3082e-35	False
LHX5-2	LHX5	3817.4/3888.1/4053.9	5563.9/5789.7/5319.4	3888.1	5563.9	0.51691	16248	18020	12.484	1	4.5843e-36	9.1686e-36	2.7449e-35	True
PSMC4-9	PSMC4	2971.6/3091.2/3117.7	1472.5/1653.8/1620.5	3091.2	1620.5	-0.93134	7511	13932	12.461	6.1175e-36	1	1.2235e-35	3.6515e-35	False
OR52E8-7	OR52E8	6353.1/6408.6/6606.8	8686.5/8604.1/8180.5	6408.6	8604.1	0.42497	21184	31591	12.353	1	2.3565e-35	4.713e-35	1.4022e-34	True
NUP54-4	NUP54	2460.5/2593.3/2694.1	1283.7/1225/1370.3	2593.3	1283.7	-1.0139	13889	11442	12.243	9.1545e-35	1	1.8309e-34	5.4305e-34	False
NUP98-8	NUP98	4735.6/4823.2/4888.4	2726.9/2974.3/3011.4	4823.2	2974.3	-0.69728	5964.9	22954	12.204	1.4807e-34	1	2.9613e-34	8.7564e-34	False
NLRP5-1	NLRP5	6446.8/6470.2/6180.2	8787.4/8565.7/8614.3	6446.8	8614.3	0.4181	35814	31803	12.154	1	2.7224e-34	5.4448e-34	1.6051e-33	True
PLA2G2E-1	PLA2G2E	8835/8635.7/8919.6	11413/11441/10897	8835	11413	0.3694	23443	45337	12.11	1	4.6981e-34	9.3962e-34	2.7614e-33	True
NUP133-9	NUP133	3273.9/3350/3163.2	4824.1/4730.8/4743.2	3273.9	4743.2	0.53472	9029.6	14858	12.054	1	9.2306e-34	1.8461e-33	5.4089e-33	True
RPL6-1	RPL6	1043.4/983.7/969.78	390.57/236.7/188.22	983.7	236.7	-2.0506	1878	3868.6	12.01	1.5724e-33	1	3.1448e-33	9.1859e-33	False
FAM71B-8	FAM71B	5837.4/6005/5570.8	7828.6/7862.9/8164.4	5837.4	7862.9	0.42966	49575	28444	12.01	1	1.5815e-33	3.163e-33	9.2111e-33	True
DMRTB1-2	DMRTB1	4504.7/4885.8/4573.4	5825.3/6336.8/6383.2	4573.4	6336.8	0.47041	51169	21623	11.992	1	1.9501e-33	3.9002e-33	1.1324e-32	True
TAAR1-2	TAAR1	4485.2/4813/4461.8	6350.1/6227.8/6083.7	4485.2	6227.8	0.47347	53991	21155	11.981	1	2.2302e-33	4.4604e-33	1.2911e-32	True
NUP54-20	NUP54	3120.9/3207.1/2936	1723.8/1706.7/1643.4	3120.9	1706.7	-0.87036	20804	14082	11.917	4.8002e-33	1	9.6003e-33	2.7705e-32	False
CABP5-8	CABP5	4169.8/4259.9/4153.7	6474.2/5832.3/5695.8	4169.8	5832.3	0.48397	4186.8	19492	11.907	1	5.422e-33	1.0844e-32	3.1201e-32	True
TRIM42-4	TRIM42	3771/3649.9/3682.6	5561.9/5227/4785.7	3682.6	5227	0.50515	4445.3	16955	11.861	1	9.425e-33	1.885e-32	5.4074e-32	True
POLA1-2	POLA1	3561.4/3772.3/3569	2120.4/2062.8/1912	3569	2062.8	-0.79065	20679	16369	11.773	2.6873e-32	1	5.3745e-32	1.5372e-31	False
NUP205-4	NUP205	7811/7784.6/7394.9	5327.7/5456.5/5593.7	7784.6	5456.5	-0.51258	76310	39318	11.741	3.9136e-32	1	7.8272e-32	2.232e-31	False
POLR2A-8	POLR2A	1731.6/1704.9/1566.3	549.02/716.32/770.07	1704.9	716.32	-1.2499	9964.6	7153.2	11.689	7.2851e-32	1	1.457e-31	4.1426e-31	False
COPS8-9	COPS8	4777.3/4745.7/4717.6	2996.4/2997.1/3216.9	4745.7	2997.1	-0.66287	895.84	22540	11.647	1.1892e-31	1	2.3784e-31	6.7423e-31	False
RPL27-4	RPL27	5096.4/5301.5/5455.3	7323/6877.7/7157.9	5301.5	7157.9	0.43306	32864	25526	11.619	1	1.6498e-31	3.2997e-31	9.3265e-31	True
PSMB2-19	PSMB2	3375.9/3370.6/3258	2024.5/1823/1964.8	3370.6	1964.8	-0.77832	6354.3	15351	11.346	3.8749e-30	1	7.7498e-30	2.184e-29	False
TAAR8-7	TAAR8	6933.7/6752.3/6849.7	8932.7/8656/9077.9	6849.7	8932.7	0.383	8265.2	34047	11.289	1	7.4576e-30	1.4915e-29	4.1911e-29	True
NUP205-9	NUP205	4944.3/5008.2/4683	3453.6/3212/2760.1	4944.3	3212	-0.62213	36173	23602	11.276	8.6555e-30	1	1.7311e-29	4.8501e-29	False
PSMC1-7	PSMC1	3852.7/3779.7/4079.6	2355.5/2577.7/2274.6	3852.7	2355.5	-0.70955	28412	17836	11.21	1.8185e-29	1	3.6369e-29	1.016e-28	False
DEFB129-3	DEFB129	8555.8/8303.1/7949.9	10473/10590/10986	8303.1	10590	0.35095	94317	42277	11.123	1	4.8646e-29	9.7291e-29	2.71e-28	True
POLR2F-10	POLR2F	5430.3/5693/5769.3	3847.2/4002/3565.8	5693	3847.2	-0.56525	37422	27654	11.099	6.3132e-29	1	1.2626e-28	3.5069e-28	False
FAM71B-3	FAM71B	7091.3/7217.6/7118.3	9100.2/9207.3/10057	7118.3	9207.3	0.37119	5288.1	35553	11.079	1	7.9572e-29	1.5914e-28	4.4074e-28	True
POU4F2-8	POU4F2	3800.7/3613.5/3791.2	5158.2/5268.6/5257.4	3791.2	5257.4	0.47157	15849	17517	11.078	1	8.0437e-29	1.6087e-28	4.4425e-28	True
MAGEB3-2	MAGEB3	5934.8/6187.2/5961.9	7780.2/7846.3/8536.2	5961.9	7846.3	0.39618	25737	29127	11.041	1	1.2077e-28	2.4153e-28	6.6508e-28	True
NUP133-8	NUP133	2179.5/2272/2080.8	1113.2/1261.3/1063.9	2179.5	1113.2	-0.96869	9146	9416.8	10.989	2.1662e-28	1	4.3323e-28	1.1895e-27	False
OR52E8-8	OR52E8	8717.2/8665.6/8676.7	11286/10960/10636	8676.7	10960	0.33695	880.85	44424	10.831	1	1.221e-27	2.4419e-27	6.6858e-27	True
KRT9-3	KRT9	4776.4/4954/5148.2	6609.5/7066.6/6319	4954	6609.5	0.41586	34617	23654	10.764	1	2.5563e-27	5.1127e-27	1.3958e-26	True
RPS9-1	RPS9	3726.5/3574.2/3690.5	5093.6/5269.6/4688.2	3690.5	5093.6	0.46475	7410.5	16995	10.763	1	2.585e-27	5.1701e-27	1.4075e-26	True
TAS2R9-10	TAS2R9	4713.3/4439.3/4395.6	6252.2/5994.2/5921.9	4439.3	5994.2	0.43316	38506	20912	10.753	1	2.8766e-27	5.7533e-27	1.5618e-26	True
RNASE9-6	RNASE9	3241.5/3082.8/2965.6	3849.2/4358.1/4348.5	3082.8	4348.5	0.49611	19448	13889	10.739	1	3.3351e-27	6.6702e-27	1.8057e-26	True
COPS6-4	COPS6	4302.5/4109.5/4134.9	3012.6/2645.2/2615.5	4134.9	2645.2	-0.64429	14361	19309	10.721	4.0625e-27	1	8.125e-27	2.1933e-26	False
OR52E8-10	OR52E8	4202.3/4281.4/4211	5582.1/5804.2/5714.2	4211	5714.2	0.4403	2518.7	19708	10.708	1	4.6823e-27	9.3646e-27	2.5208e-26	True
PSMB3-7	PSMB3	2571.8/2585.8/2516.3	1348.3/1561.4/1434.6	2571.8	1434.6	-0.84174	1640.2	11335	10.682	6.188e-27	1	1.2376e-26	3.3222e-26	False
FAM71B-6	FAM71B	9619.6/9980.9/9864.7	11805/12455/12284	9864.7	12284	0.31645	36797	51329	10.68	1	6.2899e-27	1.258e-26	3.3675e-26	True
MAGEB3-5	MAGEB3	3482.6/3317.3/3330.1	4273.1/4639.5/4799.5	3330.1	4639.5	0.47829	11717	15144	10.64	1	9.6911e-27	1.9382e-26	5.174e-26	True
PSMB3-5	PSMB3	4413.8/4549.5/4236.6	3203.3/2655.6/2880.6	4413.8	2880.6	-0.61546	24902	20777	10.636	1.0082e-26	1	2.0164e-26	5.3677e-26	False
TAS2R13-8	TAS2R13	6658.2/6727.1/6290.8	8002.2/8741.1/8589	6658.2	8589	0.36731	69886	32979	10.632	1	1.055e-26	2.1101e-26	5.6015e-26	True
RXFP2-8	RXFP2	4655.8/4301/4453.9	6975.8/5839.5/5989.6	4453.9	5989.6	0.42731	32075	20989	10.6	1	1.4887e-26	2.9773e-26	7.8821e-26	True
RPS7-6	RPS7	2651.6/2370/2640.7	1482.6/1499.1/1511.5	2640.7	1499.1	-0.81645	36696	11676	10.565	2.1561e-26	1	4.3121e-26	1.1384e-25	False
TGM6-2	TGM6	6941.1/6914/6835.9	8858/8393.4/9244.3	6914	8858	0.35743	3415.2	34407	10.481	1	5.298e-26	1.0596e-25	2.7898e-25	True
OR52E8-4	OR52E8	7547.6/7749.1/8007.1	9602.8/10720/9821.6	7749.1	9821.6	0.34189	53582	39116	10.479	1	5.4036e-26	1.0807e-25	2.8376e-25	True
RPS13-3	RPS13	2784.2/2717.6/2981.4	1618.8/1391.1/1685.9	2784.2	1618.8	-0.78197	21669	12390	10.47	5.9249e-26	1	1.185e-25	3.1029e-25	False
LUZP4-8	LUZP4	7500.3/7630.5/7272.4	9523.1/9243.6/9760.8	7500.3	9523.1	0.34443	34449	37706	10.417	1	1.0383e-25	2.0767e-25	5.423e-25	True
RPS7-5	RPS7	9256/9276.5/9709.7	11042/11805/11549	9276.5	11549	0.31606	94026	47896	10.383	1	1.4842e-25	2.9685e-25	7.731e-25	True
PSMD6-11	PSMD6	2135/2280.4/2206.2	1198/1147.1/1314.1	2206.2	1198	-0.88044	5284.3	9546	10.319	2.8765e-25	1	5.7531e-25	1.4942e-24	False
NUP98-13	NUP98	2649.7/2839/3135.5	1646.1/1749.3/1677.9	2839	1677.9	-0.75841	61865	12663	10.318	2.9103e-25	1	5.8207e-25	1.5077e-24	False
OC90-10	OC90	2448.5/2437.3/2232.9	3211.4/3567.1/3500.3	2437.3	3500.3	0.52203	20959	10673	10.29	1	3.9214e-25	7.8428e-25	2.0261e-24	True
NUP98-3	NUP98	3511.4/3580.8/3500.9	2207.2/2332.7/2040.5	3511.4	2207.2	-0.66957	2463.1	16072	10.287	4.0282e-25	1	8.0564e-25	2.0756e-24	False
LHX5-10	LHX5	5734.5/5405.2/5574.8	7065.6/7264.9/7549.3	5574.8	7264.9	0.38197	27123	27010	10.284	1	4.1602e-25	8.3204e-25	2.1379e-24	True
TGM6-7	TGM6	5101.9/5029.7/5068.2	7010.1/6398.1/6667.9	5068.2	6667.9	0.39569	1310.6	24267	10.269	1	4.8604e-25	9.7208e-25	2.4911e-24	True
TAAR1-8	TAAR1	8873.9/9048.6/8355.7	10636/11063/11303	8873.9	11063	0.31813	1.495e+05	45562	10.258	1	5.459e-25	1.0918e-24	2.7905e-24	True
FAM71B-5	FAM71B	4110.5/3864.8/3864.3	5003.8/5309.1/5233.3	3864.8	5233.3	0.43725	30194	17898	10.229	1	7.3212e-25	1.4642e-24	3.7324e-24	True
TAAR1-7	TAAR1	4849.7/4682.2/4982.2	6400.5/6378.3/6492.3	4849.7	6400.5	0.40023	22816	23095	10.205	1	9.413e-25	1.8826e-24	4.7862e-24	True
RPTN-1	RPTN	4379.5/4286.1/4397.6	5843.4/5362/5886.3	4379.5	5843.4	0.41599	4524.7	20596	10.201	1	9.7902e-25	1.958e-24	4.9649e-24	True
CYP7A1-9	CYP7A1	2806.5/2872.6/2871.8	3951.1/4018.6/4065	2871.8	4018.6	0.4846	2134.9	12828	10.126	1	2.126e-24	4.252e-24	1.0753e-23	True
RPL18A-5	RPL18A	3887/4069.3/3958.1	2586.7/2616.1/2436.5	3958.1	2586.7	-0.61354	8715.1	18385	10.115	2.3721e-24	1	4.7443e-24	1.1967e-23	False
TAAR8-9	TAAR8	5677.9/5499.6/5479	7490.5/7146.6/6612.8	5499.6	7146.6	0.37787	16109	26601	10.098	1	2.8149e-24	5.6298e-24	1.4163e-23	True
TGM6-3	TGM6	3838.7/4135.7/3802.1	4864.5/5198/5183.9	3838.7	5183.9	0.43332	44753	17763	10.093	1	2.9635e-24	5.927e-24	1.4872e-23	True
COPA-5	COPA	2954.9/2981.9/2976.5	4141.9/4254.3/4008.8	2976.5	4141.9	0.47653	248.64	13353	10.085	1	3.217e-24	6.4341e-24	1.6102e-23	True
POLR2A-6	POLR2A	3782.2/3631.2/3599.7	4826.1/4932.2/5472	3631.2	4932.2	0.44168	11893	16689	10.071	1	3.7212e-24	7.4424e-24	1.8577e-23	True
OR52E8-9	OR52E8	5634.3/5605.2/5248.9	7755.9/7262.8/6992.6	5605.2	7262.8	0.37372	63889	27175	10.056	1	4.3315e-24	8.663e-24	2.1568e-23	True
ABCG8-6	ABCG8	6492.2/6733.7/6578.1	8385.7/7551.4/8620	6578.1	8385.7	0.3502	15786	32533	10.021	1	6.1321e-24	1.2264e-23	3.0454e-23	True
RPL5-4	RPL5	4321/4358.9/4489.4	2748.1/2959.7/2932.3	4358.9	2932.3	-0.57181	9235	20487	9.9675	1.0574e-23	1	2.1148e-23	5.2379e-23	False
NPSR1-1	NPSR1	3567/3343.5/3380.4	4634.4/4529.4/4613.6	3380.4	4613.6	0.44857	18089	15401	9.9365	1	1.4442e-23	2.8884e-23	7.1357e-23	True
OR52E8-6	OR52E8	4726.3/4699/4749.2	6119/6430.2/6209.9	4726.3	6209.9	0.39379	634.8	22436	9.9048	1	1.983e-23	3.9661e-23	9.7728e-23	True
NUP98-16	NUP98	4330.3/4418.7/4352.2	3095.3/2939/2646.5	4352.2	2939	-0.56626	2453.9	20452	9.8819	2.4943e-23	1	4.9887e-23	1.2261e-22	False
CABP5-1	CABP5	8092.1/8007/8222.4	10019/10203/10087	8092.1	10087	0.31784	12118	41070	9.8425	1	3.6914e-23	7.3828e-23	1.8099e-22	True
KRT74-3	KRT74	3172.8/3132.3/3037.7	4617.2/4300/4094.8	3132.3	4300	0.45696	5295.2	14139	9.8195	1	4.6395e-23	9.279e-23	2.269e-22	True
PSMC1-5	PSMC1	4542.7/4705.5/4195.2	2807.7/3111.3/3273.1	4542.7	3111.3	-0.54588	73647	21460	9.7711	7.4919e-23	1	1.4984e-22	3.6547e-22	False
TAS2R9-6	TAS2R9	3402.8/3511.6/3575	4371/4764/4750.1	3511.6	4750.1	0.43572	7923.3	16074	9.7688	1	7.666e-23	1.5332e-22	3.7302e-22	True
VN1R2-10	VN1R2	3569.8/3514.4/3729	4830.2/4819.1/4672.1	3569.8	4819.1	0.43281	14211	16373	9.7633	1	8.0935e-23	1.6187e-22	3.9282e-22	True
RXFP2-9	RXFP2	2698.9/2906.3/2760.2	3888.6/3841.1/3363.8	2760.2	3841.1	0.47659	12545	12270	9.7579	1	8.5298e-23	1.706e-22	4.1295e-22	True
NUP98-4	NUP98	7990/7923.8/7942.9	5989.8/6005.6/5736	7942.9	5989.8	-0.40711	1292.1	40219	9.7392	1.026e-22	1	2.0519e-22	4.9546e-22	False
PSMD1-15	PSMD1	7143.3/7255.9/6859.6	8983.2/8467.1/9985.7	7143.3	8983.2	0.3306	46577	35693	9.7387	1	1.0308e-22	2.0617e-22	4.9656e-22	True
COPS2-5	COPS2	590.79/530.62/626.11	168.54/138.07/110.17	590.79	138.07	-2.0892	2434	2190.8	9.6721	1.9801e-22	1	3.9603e-22	9.5145e-22	False
POLR2A-9	POLR2A	1014.6/1034.2/1125.8	450.12/413.18/416.6	1034.2	416.6	-1.3097	4391.9	4090.8	9.6554	2.3318e-22	1	4.6636e-22	1.1149e-21	False
RPL27-6	RPL27	4031.7/4031/3851.5	4925/5353.7/5783	4031	5353.7	0.40929	16120	18765	9.6554	1	2.3319e-22	4.6637e-22	1.1149e-21	True
TGM6-12	TGM6	4337.7/4160.9/4295.9	5463/5707.7/5660.2	4295.9	5660.2	0.39782	9986.8	20155	9.6102	1	3.6215e-22	7.243e-22	1.7272e-21	True
PSMC4-1	PSMC4	3998.3/3718.1/3632.2	2529.1/2376.3/2472	3718.1	2472	-0.58866	42936	17138	9.5182	8.8128e-22	1	1.7626e-21	4.1926e-21	False
POU4F2-7	POU4F2	2455.9/2428/2587.4	3558.5/3100.9/3441.8	2455.9	3441.8	0.48674	9036.6	10764	9.5025	1	1.0241e-21	2.0482e-21	4.8601e-21	True
FAM71B-1	FAM71B	4725.4/4451.4/4633.6	5878.8/6161.4/6040.1	4633.6	6040.1	0.38236	20810	21943	9.4947	1	1.104e-21	2.208e-21	5.2263e-21	True
PSMB2-17	PSMB2	716/747.35/680.43	229.1/180.64/221.5	716	221.5	-1.6882	1124.2	2714.2	9.4917	1.1365e-21	1	2.273e-21	5.3669e-21	False
SAGE1-6	SAGE1	3565.1/3733/3971	4559.7/4974.8/5226.4	3733	4974.8	0.41419	42402	17215	9.464	1	1.4822e-21	2.9644e-21	6.9823e-21	True
OLIG2-1	OLIG2	2611.7/2479.3/2583.5	3589.8/3691.6/3376.4	2583.5	3589.8	0.47446	5819	11393	9.4286	1	2.0784e-21	4.1568e-21	9.767e-21	True
RPL27-8	RPL27	4670.7/4516.8/4482.5	2684.6/3142.5/3220.3	4516.8	3142.5	-0.52328	12424	21322	9.412	2.433e-21	1	4.8661e-21	1.1406e-20	False
RPS11-9	RPS11	3644.9/3719/3609.5	2376.7/2431.3/2546.6	3644.9	2431.3	-0.58394	3371.9	16760	9.3742	3.4854e-21	1	6.9709e-21	1.6299e-20	False
TAS2R13-9	TAS2R13	4996.2/5279.1/4872.6	6389.4/6444.8/7107.4	4996.2	6444.8	0.36723	47656	23881	9.3738	1	3.4985e-21	6.9969e-21	1.6321e-20	True
PSMB2-22	PSMB2	6530.2/6338.5/6533.7	4850.4/4583.4/5006.1	6530.2	4850.4	-0.42896	18387	32267	9.3518	4.3065e-21	1	8.613e-21	2.0041e-20	False
SAGE1-5	SAGE1	5012.9/4793.3/4880.5	6534.8/6306.7/6157.2	4880.5	6306.7	0.36978	12563	23260	9.3512	1	4.3325e-21	8.665e-21	2.0114e-20	True
NPSR1-9	NPSR1	3467.8/3615.3/3426.8	4637.4/4882.4/4186.6	3467.8	4637.4	0.41921	11725	15849	9.291	1	7.6437e-21	1.5287e-20	3.54e-20	True
OR52E8-2	OR52E8	4320.1/4644.8/4329.5	5555.8/6145.8/5646.5	4329.5	5646.5	0.38308	49763	20332	9.2362	1	1.2772e-20	2.5543e-20	5.9007e-20	True
PSMC4-8	PSMC4	1713.9/1860.9/2022.5	1042.5/1075.5/869.92	1860.9	1042.5	-0.8353	23859	7889.6	9.2135	1.5782e-20	1	3.1563e-20	7.2739e-20	False
POU4F2-5	POU4F2	3851.7/3811.5/4109.2	5305.5/5077.5/5018.7	3851.7	5077.5	0.39853	33964	17831	9.1799	1	2.1565e-20	4.313e-20	9.9158e-20	True
NPHS2-7	NPHS2	6981/7121.3/6873.4	8901.4/8682/8076	6981	8682	0.31455	15636	34782	9.1207	1	3.7324e-20	7.4647e-20	1.7121e-19	True
RPS24-10	RPS24	9048.3/9198.1/9062.8	7021.2/7159/7113.2	9062.8	7113.2	-0.34943	9247.7	46656	9.0264	8.8727e-20	1	1.7745e-19	4.0603e-19	False
COPS8-15	COPS8	7152.6/7296/7399.8	5571/6015/5385.9	7296	5571	-0.38913	15676	36553	9.023	9.1508e-20	1	1.8302e-19	4.1776e-19	False
NPSR1-4	NPSR1	4350.7/4068.4/4022.3	4647.5/5354.7/5303.3	4068.4	5303.3	0.38234	40907	18961	8.9682	1	1.5072e-19	3.0145e-19	6.8647e-19	True
RPS24-6	RPS24	5255.9/5264.2/5416.8	3835.1/3838/4073	5264.2	3838	-0.45575	11677	25324	8.9619	1.5955e-19	1	3.191e-19	7.2494e-19	False
RPL3-8	RPL3	2905.7/2760.5/2701	1698.5/1799.1/1768.5	2760.5	1768.5	-0.6421	12313	12272	8.9549	1.6995e-19	1	3.399e-19	7.7039e-19	False
TAS2R13-10	TAS2R13	6454.2/6572/6492.2	8095/8186.8/7867.2	6492.2	8095	0.31828	3909.4	32055	8.9523	1	1.7408e-19	3.4816e-19	7.8724e-19	True
NLRP5-8	NLRP5	3097.7/3116.5/3204.6	3957.2/4241.8/4177.5	3116.5	4177.5	0.4226	4062.7	14059	8.9481	1	1.8077e-19	3.6154e-19	8.1558e-19	True
CRYGB-10	CRYGB	6455.1/6199.3/6040.9	8297.9/7759.1/7750.1	6199.3	7759.1	0.32373	45262	30434	8.9409	1	1.93e-19	3.8601e-19	8.6874e-19	True
PSMC4-10	PSMC4	3192.3/3298.6/3143.4	2210.2/2122/2045.1	3192.3	2122	-0.58897	6848.2	14443	8.9062	2.6416e-19	1	5.2832e-19	1.1863e-18	False
PSMD6-15	PSMD6	1980.1/2010.4/1992.9	1163.6/1173.1/1218.8	1992.9	1173.1	-0.76404	234.46	8518.6	8.8822	3.2765e-19	1	6.5531e-19	1.468e-18	False
CABP5-6	CABP5	7085.8/6800/6645.3	8422/8663.3/8372.1	6800	8422	0.3086	52803	33769	8.8268	1	5.3861e-19	1.0772e-18	2.4075e-18	True
RPL3-6	RPL3	4258/4472/3992.7	3161.9/3013.7/2831.3	4258	3013.7	-0.49847	58082	19955	8.8079	6.3733e-19	1	1.2747e-18	2.8421e-18	False
TAS2R9-7	TAS2R9	2447.6/2769.9/2464	3329.5/3560.8/3378.7	2464	3378.7	0.45532	46927	10804	8.8004	1	6.8191e-19	1.3638e-18	3.0339e-18	True
TAS2R13-2	TAS2R13	3542.9/3533.1/3679.6	4663.7/4359.2/4673.2	3542.9	4663.7	0.39644	9399.7	16234	8.7963	1	7.0716e-19	1.4143e-18	3.1389e-18	True
FAM71B-2	FAM71B	8398.1/8685.2/8320.2	10216/10773/10059	8398.1	10216	0.28272	44238	42822	8.7869	1	7.6845e-19	1.5369e-18	3.4009e-18	True
TGM6-1	TGM6	5126.1/4935.3/4755.1	6365.2/6283.9/6234	4935.3	6283.9	0.34844	34429	23554	8.7868	1	7.6971e-19	1.5394e-18	3.4009e-18	True
RPS24-4	RPS24	7568.1/7133.5/7365.2	5683/5544.7/5810.6	7365.2	5683	-0.37402	47420	36943	8.7523	1.045e-18	1	2.0899e-18	4.6065e-18	False
POU4F2-3	POU4F2	4181.9/4116.1/4383.8	5405.4/5518.8/5163.3	4181.9	5405.4	0.37017	22545	19555	8.7495	1	1.0714e-18	2.1429e-18	4.7124e-18	True
ADH7-9	ADH7	4337.7/4237.5/4096.4	5326.7/5470/5571.9	4237.5	5470	0.36824	14976	19848	8.7483	1	1.0831e-18	2.1662e-18	4.7528e-18	True
RPS9-9	RPS9	4033.5/3668.6/3802.1	4958.4/5117/4443.7	3802.1	4958.4	0.38297	35690	17573	8.7222	1	1.3644e-18	2.7289e-18	5.9736e-18	True
PSMD11-7	PSMD11	2249.1/2110.3/2087.7	1389.7/1176.2/1279.6	2110.3	1279.6	-0.7213	9881.2	9082.7	8.7165	1.4349e-18	1	2.8697e-18	6.2677e-18	False
ABCG8-2	ABCG8	3171/3078.2/3389.3	4241.8/4210.7/3889.4	3171	4210.7	0.40902	28141	14335	8.6839	1	1.9118e-18	3.8236e-18	8.3191e-18	True
TAAR1-9	TAAR1	2437.4/2414.9/2548.9	3334.5/3351.1/3332.8	2437.4	3334.5	0.45199	6472.5	10673	8.6838	1	1.9131e-18	3.8263e-18	8.3191e-18	True
