gene,fdr
CGA,1
MAGEA8,1
NIPBL,1
KCNJ16,1
LYNX1,1
ZDHHC13,1
TAS2R43,1
KIAA1191,1
IMPA2,1
DNMT3L,1
PPP2R1B,1
PIGY,1
NUDT17,1
TECRL,1
TRIM69,1
CASR,1
AFF1,1
MARK1,1
ADAMTS5,1
BACE2,1
CD164L2,1
AP5Z1,1
GFI1,1
MIGA1,1
BNIP3,1
HSD17B13,1
SERINC2,1
RICTOR,1
PANX1,1
ZNF382,1
SUCO,1
SMIM3,1
CMC4,1
BECN2,1
ABLIM2,1
FGFBP3,1
SPTSSA,1
TLL1,1
CEACAM21,1
ABCB9,1
EPOP,1
ANKRD7,1
TBC1D9B,1
TEX36,1
REPS2,1
MAEL,1
RNF169,1
FOXB2,1
MPZL1,1
ACAP3,1
SCRIB,1
DDX17,1
ZNF668,1
POR,1
PYCR1,1
ELN,1
SLC24A2,1
MMP28,1
HSD17B1,1
SLC35C1,1
NMRK2,1
CD1C,1
TCP10L,1
GDPD4,1
UBE2O,1
PPP1R13L,1
PTPRD,1
CASQ2,1
XKRX,1
GOSR1,1
SHH,1
KCNK4,1
GPRC6A,1
NOD1,1
SESTD1,1
CLEC12B,1
OR2T27,1
NAA60,1
WIF1,1
SLC39A8,1
PNRC1,1
CMTM8,1
ZMYM1,1
THEG5,1
PPP1R37,1
FBXW8,1
MTA2,1
OMD,1
MPV17,1
EIF4ENIF1,1
P3H1,1
CCDC39,1
ZNF846,1
THAP6,1
JAG2,1
NDUFA4L2,1
SAPCD1,1
FUZ,1
CDC42EP2,1
SESN1,1
BACH1,1
CCL3L3,1
AVEN,1
OR5K4,1
ZBTB49,1
FOXI1,1
FUT8,1
FPR1,1
NCR3LG1,1
CYS1,1
CDYL2,1
ZCCHC11,1
UGT2B28,1
HTR1E,1
DNASE1,1
RAC3,1
ADAM19,1
RAD17,1
ALPL,1
TNNI2,1
AFAP1L2,1
AKAP7,1
C9,1
ST6GALNAC6,1
SPIRE2,1
NPIPA1,1
MPHOSPH6,1
CDX1,1
RBAK,1
ABHD1,1
RNF217,1
DIS3L,1
SMAD5,1
DHFR2,1
VRTN,1
MAOB,1
PPP1R36,1
RBMS3,1
MUC22,1
APOC1,1
FGFR3,1
PRKCE,1
ZFP1,1
ACADS,1
LYSMD4,1
PDILT,1
ZNF181,1
LHFPL3,1
KCTD16,1
DLEC1,1
DIRAS1,1
NEURL1B,1
NPDC1,1
ZNF285,1
HAAO,1
CLSTN3,1
STPG2,1
CLDN9,1
SERPINI2,1
FGF14,1
ADGRG3,1
PCDHGA2,1
FAM26D,1
MAGEA1,1
C2orf71,1
HIST1H2BF,1
PYY,1
BOK,1
ACOX3,1
MAML1,1
RNF128,1
SMARCAD1,1
IRGM,1
VCAN,1
METTL6,1
MORN5,1
ELMOD3,1
F2R,1
TPSB2,1
TP53I11,1
ASCL4,1
IPCEF1,1
KLK8,1
ZMIZ1,1
ICAM4,1
CDK8,1
EFCAB2,1
NXPH4,1
GPRC5A,1
PAQR9,1
TMEM151B,1
PALM,1
GSDMC,1
CTAG1A,1
NANOS1,1
FAM83D,1
CA7,1
DVL2,1
SLC7A5,1
TMX1,1
HDGFL1,1
DDX25,1
CNBD2,1
COQ8A,1
IQCF2,1
CLDN6,1
DLX2,1
DCHS1,1
CLCNKB,1
CFI,1
PARK7,1
LBX1,1
CDH26,1
SCN1B,1
VSIG1,1
DEFB104A,1
BEND4,1
ZNF566,1
PCSK2,1
ARHGAP39,1
PDZD8,1
LTBP1,1
CUBN,1
HIST1H2AJ,1
ADGRL3,1
GIF,1
ZNF451,1
PELI2,1
RASL11B,1
FAM174B,1
CGB1,1
MAP3K12,1
GLRA4,1
PEMT,1
SCN5A,1
CST8,1
UBE2E1,1
COL17A1,1
INPP5E,1
SMAD9,1
NKX6-1,1
P2RY6,1
IGFLR1,1
NKRF,1
DNAJC22,1
LCMT2,1
PRKCDBP,1
PRDX5,1
FOXP1,1
SLC6A17,1
DEAF1,1
UNC5D,1
FTL,1
NPHP3,1
TREM2,1
SSTR3,1
STK16,1
ZNF233,1
OR51B6,1
NPY,1
EFHD2,1
AMY1C,1
GYG2,1
UHRF1,1
PBX3,1
GRM1,1
PTGFR,1
CYP2C8,1
FGFR1OP2,1
RNH1,1
SERPINA12,1
LOXL1,1
CHN2,1
WIPF3,1
PADI4,1
BEAN1,1
HIST1H2AK,1
CNTN4,1
AFF2,1
MYO15B,1
NTHL1,1
PARP8,1
PLEKHG5,1
PRDX1,1
LRRN1,1
MPL,1
TAPBPL,1
HARBI1,1
SERBP1,1
SLC2A14,1
GP5,1
ADAL,1
SLC16A5,1
ALG12,1
DYRK4,1
CUL4B,1
DPF2,1
OSBPL8,1
GSG2,1
HOXB2,1
TCTN3,1
IGSF11,1
GSC,1
JMJD8,1
TBC1D2B,1
LDLRAD4,1
RGR,1
OR4D9,1
CHST9,1
ZNF878,1
RBM34,1
ZNF428,1
KCNF1,1
UBE2K,1
ACO1,1
EBF3,1
CNTN3,1
ERI3,1
CMC1,1
TPPP,1
WDR83OS,1
FIBCD1,1
TGFB1,1
DOCK1,1
POM121L2,1
DPM2,1
FRMD8,1
NSMF,1
OGFOD3,1
INSRR,1
SLC10A2,1
CDC42EP1,1
TBRG1,1
PNP,1
FBXO38,1
RARG,1
GABARAP,1
CGB8,1
GPSM3,1
HERC4,1
MDH1,1
SBSN,1
OTX2,1
CD3D,1
IDH2,1
TMPO,1
MYO1H,1
ZFR2,1
PTPRO,1
CASKIN1,1
GFRAL,1
RAB40AL,1
TBC1D3F,1
TBC1D3L,1
TM2D1,1
C9orf116,1
CLCN2,1
LY86,1
TMEM164,1
WNT2B,1
IMPACT,1
HIVEP3,1
RAB33A,1
SPON2,1
KIAA1549,1
DDX3Y,1
C4orf45,1
PKD1,1
ACKR1,1
EVA1C,1
LCE2B,1
OR2V1,1
PALM3,1
SLC5A9,1
SERPINE2,1
CHI3L1,1
MCAM,1
SHISA3,1
HERC3,1
MYADML2,1
CCDC63,1
MTFR1,1
PPEF2,1
AGTR2,1
HLTF,1
KIF16B,1
VEGFA,1
ANKRD26,1
PPFIBP1,1
PXDNL,1
CLHC1,1
CYTL1,1
MRAP,1
GORASP1,1
OR4D11,1
LHX3,1
TRIM43,1
CNGA2,1
DMKN,1
ZNF510,1
SETD7,1
GSTA3,1
MAN1A2,1
F9,1
PCDHB5,1
SPATA24,1
HAND1,1
TMCO1,1
SAMHD1,1
POSTN,1
EMD,1
CDHR3,1
TBC1D13,1
SH3TC1,1
GABBR1,1
FHOD3,1
DCDC5,1
CSPG4,1
NT5C3B,1
ANKRD54,1
OR5K1,1
PPIL3,1
CIRBP,1
LRRC37B,1
HSPA1A,1
TAS2R41,1
SLC39A2,1
DACH2,1
HMGXB4,1
COL2A1,1
OTOP1,1
ZPBP,1
KLK13,1
HIST1H2AD,1
SIL1,1
ZBTB37,1
NUSAP1,1
ARSK,1
TMEM45B,1
PIK3C2G,1
TMPPE,1
IFIT1,1
JPH3,1
TMEM132D,1
TEKT5,1
BTBD18,1
TCEAL7,1
DIO2,1
DCP1B,1
GOLGA6L1,1
TCP11L2,1
SLC38A8,1
SGPL1,1
SLC25A31,1
PRMT6,1
TNFRSF13B,1
AAK1,1
DNTT,1
ARHGEF9,1
LOC286254,1
IFT57,1
TMEM143,1
SLC25A6,1
FAM177B,1
TCF15,1
C16orf92,1
PRNP,1
ADD1,1
CAMP,1
ABCF1,1
OR11H4,1
ABAT,1
CDK11A,1
ZNF503,1
EDF1,1
ATXN3L,1
SCAMP5,1
TDGF1,1
CFAP99,1
SLC1A6,1
CALR3,1
PNPLA4,1
RNF24,1
PTPN13,1
CBLB,1
KRT25,1
NPTX2,1
ZNF704,1
APOA5,1
C12orf43,1
PLA2G6,1
VTCN1,1
C21orf58,1
OTOP3,1
ZNF14,1
BCL7B,1
HEATR5B,1
KRTAP10-5,1
GLIS2,1
MANBAL,1
CCDC68,1
PSMB11,1
PRKCZ,1
CYB5R1,1
RBM23,1
EFHC1,1
PIGL,1
AMELY,1
CELA3A,1
MSTN,1
ZNF524,1
OPN3,1
TMEM39A,1
VEGFD,1
PABPC4,1
SDC3,1
GLYATL1,1
PRKD1,1
KRTAP5-2,1
GAGE1,1
MYL5,1
C6orf15,1
GDPD1,1
CRIP2,1
NHS,1
CHRDL1,1
TRAPPC2,1
KRTAP10-8,1
YIF1B,1
SPTBN2,1
SLC9C2,1
CEP170,1
ACER2,1
MYBPC3,1
SLC27A1,1
MTFR2,1
COL5A3,1
SMARCA2,1
AASDH,1
TMPRSS7,1
ZNF275,1
ZNF280A,1
MISP3,1
RNF186,1
TIRAP,1
IGFBP4,1
RHOU,1
SLC9B2,1
MAGI2,1
MTMR6,1
GRIK2,1
KANSL1L,1
LTC4S,1
RNF216,1
SLC23A3,1
C7orf50,1
ZNF350,1
EFCAB8,1
STUB1,1
NLN,1
RB1CC1,1
FER1L5,1
ZNF429,1
GALNT8,1
JUNB,1
LCP2,1
LUC7L2,1
SPI1,1
ZNF599,1
GRIK4,1
KRTAP12-3,1
ZNF711,1
ZFP36L2,1
USP44,1
USB1,1
GRAMD2,1
STKLD1,1
SHMT1,1
PGBD4,1
RAB8A,1
GNB4,1
IFNW1,1
MCOLN1,1
ARHGAP29,1
LRRC7,1
DOK4,1
FNDC3A,1
SLC25A30,1
AKAP8L,1
TYW5,1
SSPO,1
NUDT9,1
BTD,1
HACE1,1
NDST4,1
PSAPL1,1
MCUR1,1
C15orf38-AP3S2,1
NF1,1
ROPN1L,1
IL6,1
FBXO34,1
USP13,1
OR8B8,1
UBXN6,1
HHIPL2,1
ISL2,1
C1orf194,1
MARCO,1
SERPINI1,1
VANGL1,1
CTRL,1
CMA1,1
COL9A1,1
SHOX,1
PITPNC1,1
USP50,1
FAM175A,1
LYSMD3,1
GPR50,1
RMDN1,1
DAPL1,1
NRXN2,1
BMP2K,1
AMER1,1
VN1R4,1
POC5,1
ANK1,1
CTLA4,1
PLCG2,1
DUSP6,1
SYCP2L,1
TTLL12,1
RRM2B,1
EFEMP2,1
NAPSA,1
ETV7,1
ABCA6,1
ZNF425,1
CYB5D2,1
ELANE,1
SEMA3D,1
PAQR4,1
PPFIA4,1
ATP13A5,1
SGK2,1
SLC13A1,1
DPP8,1
TMEM170A,1
CASP5,1
ITGA11,1
RAPGEF3,1
CCDC57,1
SEMA4G,1
ADAM2,1
BORCS8-MEF2B,1
ADA,1
GHRHR,1
HSPA12B,1
QRICH2,1
PRR27,1
SLC27A5,1
C11orf65,1
PEX6,1
HIST1H4B,1
C10orf88,1
TCAP,1
ITGAL,1
FPR2,1
OR10P1,1
PLEKHA1,1
MSMO1,1
SLC19A1,1
UTS2,1
SLC27A2,1
GJC2,1
PICALM,1
ALX1,1
F13B,1
FAM71E2,1
ERBB3,1
CRACR2A,1
ZSCAN2,1
SLX1B,1
MRNIP,1
SEMA6A,1
BCL11A,1
GLG1,1
NEUROD4,1
CALD1,1
ERICH4,1
ZNF814,1
CARMIL3,1
PPP2R3A,1
KIF20B,1
PSMD5,1
ZFP62,1
C18orf63,1
TENM1,1
HFE2,1
ERVH48-1,1
ZNF813,1
CEP104,1
ZNF655,1
HMCN1,1
ZNF689,1
TCF23,1
YIPF1,1
PLEKHG6,1
TUBAL3,1
ZBTB42,1
PLEKHF2,1
SLC4A1AP,1
MUS81,1
FAM219A,1
RBKS,1
RAX,1
ZNF438,1
OR56A1,1
TRIM44,1
GAS1,1
TSKU,1
TRIB1,1
OR4C13,1
WDFY2,1
CLCN3,1
KIAA1755,1
DESI2,1
ARTN,1
MICAL3,1
SNX27,1
RAB6A,1
SEC23IP,1
PYGO1,1
GALR1,1
CYTH1,1
LHFPL4,1
ERMP1,1
TTC17,1
KIAA1324L,1
OR2S2,1
GLCE,1
ZBED8,1
FAM133B,1
LDOC1,1
FBXL15,1
PLAUR,1
FBF1,1
MBD5,1
GGH,1
MAP3K14,1
TSPY1,1
DTX1,1
PCDHGA11,1
MYCBPAP,1
TMEM232,1
THYN1,1
CRYGD,1
KRT222,1
ERP29,1
ARMC1,1
PCDHB1,1
DDX19B,1
RBMS2,1
BCAT1,1
CD40,1
ZNF764,1
USP9X,1
ARL5A,1
CRYM,1
ZNF34,1
PHYH,1
COL6A6,1
KBTBD6,1
ZNF541,1
ECE2,1
SYNPO2,1
HLA-DQA2,1
GYPC,1
APOBEC2,1
MOSPD1,1
OR11H12,1
PDZD9,1
MYLIP,1
TCFL5,1
ECE1,1
C7orf49,1
PPM1M,1
MSI1,1
PAGE1,1
FURIN,1
KRTAP5-3,1
GK,1
GALNT1,1
AMZ2,1
TEAD2,1
FAM228A,1
KRT3,1
TMEM213,1
MAP3K9,1
PGAM2,1
PANO1,1
IL36B,1
HIGD1A,1
CAPN1,1
FAM83C,1
PSME2,1
TCP11X2,1
DOCK4,1
MSL2,1
CILP2,1
PTPDC1,1
GSDMA,1
BBC3,1
C2orf68,1
COLCA1,1
FKBP8,1
ERVV-2,1
RUNX1,1
ACTR5,1
CYP11B2,1
SGSM3,1
CRELD1,1
OR2AG2,1
UNC13B,1
DLGAP3,1
OR10AD1,1
TSPAN19,1
VSNL1,1
PLGRKT,1
MLXIPL,1
IL19,1
GALNT4,1
GAMT,1
OR1G1,1
FAM47E,1
CCDC15,1
ATF6B,1
EZR,1
SAP30,1
VWA5B1,1
GNG13,1
FAM98A,1
KCNMB3,1
CCNJ,1
SELL,1
NKX1-2,1
SCGN,1
CCDC17,1
CNKSR2,1
OVGP1,1
LRRC58,1
CPO,1
SLC6A11,1
KCNA10,1
LARP7,1
PIK3R5,1
TCTE3,1
SYCP3,1
ARHGDIB,1
ARID3B,1
CLASP1,1
GGNBP2,1
TRAT1,1
ZNF583,1
GSK3A,1
KLHL22,1
METTL23,1
LRRC8C,1
RPS6KA3,1
TMEM184B,1
NT5DC2,1
GGT1,1
DERA,1
EEF1AKMT2,1
SYT5,1
HLA-E,1
CD36,1
MCF2L2,1
C1orf112,1
ZYG11A,1
ACE,1
KLHL14,1
GREM2,1
CARD18,1
PANK3,1
ME3,1
GATAD2B,1
MOAP1,1
FOLR1,1
TCL1A,1
PTPN9,1
FTO,1
ANK3,1
GPR171,1
TGFB2,1
EHBP1L1,1
CCSER2,1
ERG,1
USP6,1
KCNC1,1
WWC1,1
APOBEC4,1
TBCCD1,1
DUOXA2,1
SAMD8,1
ARID5A,1
MGST1,1
HDLBP,1
HES3,1
FBRS,1
CCR9,1
ZKSCAN3,1
MMEL1,1
B4GALNT2,1
FAM19A4,1
NRCAM,1
BAK1,1
TMEM30A,1
TEF,1
TKTL1,1
C4BPB,1
SH3PXD2A,1
UBE2G2,1
VAX2,1
PCNT,1
CHST15,1
TRIM36,1
CNPPD1,1
SULT1A3,1
IL36G,1
STOX1,1
ATF6,1
HTR2C,1
SLC25A47,1
NEK5,1
FAM26F,1
C1orf186,1
RIPOR3,1
PCDHB15,1
ADAM12,1
ZNF235,1
MAGOH,1
C1QL4,1
RAPGEFL1,1
SPOCK2,1
RARRES1,1
TOP2B,1
MAPK14,1
RASGRP2,1
CD1D,1
MYL3,1
ACTN2,1
NR6A1,1
MAB21L2,1
GRM2,1
MANF,1
ZNF710,1
ZNF669,1
STX1A,1
RGS14,1
MESP2,1
SEC11A,1
TRAPPC9,1
RINL,1
GPD2,1
SLC22A25,1
C17orf98,1
CYP2J2,1
ZNF850,1
GJA10,1
AVPR1A,1
ZDHHC14,1
ARX,1
AQP12B,1
SOS2,1
ZNF436,1
RAB11FIP2,1
C20orf203,1
OR5L1,1
KRTAP5-6,1
PTPRR,1
CLDN1,1
CDH23,1
OR2G6,1
HDDC2,1
PAPPA,1
IGFBP2,1
LDLRAD3,1
HSDL2,1
ZNRF2,1
FBXW4,1
REC114,1
BAIAP2,1
FOXN3,1
ACSF2,1
LY6K,1
ACP5,1
MFSD5,1
NR5A1,1
NPTX1,1
STARD7,1
GHDC,1
ZNF555,1
USP43,1
BIVM-ERCC5,1
SYNGR2,1
CFAP69,1
TNS1,1
TGM5,1
APPBP2,1
FAM71B,1
HIST1H3E,1
HHEX,1
CD274,1
HEATR9,1
CCL22,1
TCHP,1
LCE3B,1
MYO5A,1
AJUBA,1
MATN2,1
HDGFRP2,1
HPDL,1
GPR146,1
FCN1,1
CRYAB,1
MAPK6,1
MEDAG,1
SLPI,1
IGSF1,1
INSIG1,1
FBXL4,1
CLOCK,1
PDK3,1
SETX,1
CDHR5,1
SIAH2,1
TCHHL1,1
CFAP36,1
ULK4,1
SLC22A6,1
AANAT,1
FYB,1
IQCH,1
NRK,1
CTRB2,1
ART4,1
IFNA10,1
ENPP7,1
CARD10,1
RORB,1
ATP9B,1
GGTLC1,1
PDPN,1
NXNL1,1
EGFR,1
GLI4,1
BNIP3L,1
HMG20B,1
CXXC4,1
NXT2,1
CYP27C1,1
HTR1F,1
FBN1,1
VDAC3,1
C5orf47,1
ZNF174,1
IKBKE,1
FBXO45,1
KNSTRN,1
SCIMP,1
PDZD2,1
FAM222A,1
TRIM24,1
SNX6,1
NKX2-3,1
SIRT3,1
RWDD3,1
DEF8,1
CCIN,1
OR2C3,1
KCNJ14,1
XKR5,1
PRAC1,1
MED1,1
SOX13,1
CMKLR1,1
C2orf80,1
YTHDC2,1
KTN1,1
CLIP2,1
EML4,1
HIST1H3A,1
PROSER1,1
NLE1,1
SH2B2,1
CC2D1A,1
SLC26A9,1
HERC1,1
SLN,1
FHL3,1
PLCE1,1
RALGAPA2,1
WFDC10A,1
ISLR2,1
KIAA0895,1
RSPH3,1
MAK,1
ELOVL5,1
PEX13,1
ESCO1,1
ARL2BP,1
TMEM8C,1
MEGF6,1
MRGPRX2,1
APOBEC3H,1
TYW1B,1
OR51B5,1
PCDHGB2,1
DDX28,1
SYTL5,1
VASH1,1
F5,1
CPA5,1
DOK1,1
PRDM12,1
ODF3L1,1
UNC45B,1
STARD8,1
MTRNR2L3,1
FAT3,1
CCDC166,1
KRT17,1
HIST1H2AA,1
MRGPRX4,1
SPATA2L,1
TOE1,1
CDR2L,1
C1orf115,1
ZNF552,1
OR52E2,1
FAM192A,1
TRMT2A,1
GUF1,1
FBXO36,1
POLK,1
APOOL,1
NACAD,1
CCDC134,1
NCCRP1,1
MTMR7,1
OSBPL3,1
TOLLIP,1
TRIM8,1
PRDM5,1
INVS,1
GABRG2,1
PRIMPOL,1
C22orf46,1
TIMP3,1
LCE1E,1
CFHR1,1
AAMDC,1
IL1R1,1
DPEP1,1
HSP90AB1,1
LGALS13,1
ECEL1,1
DUSP26,1
SMDT1,1
KCNMB2,1
CDX4,1
PEG10,1
CTXN1,1
ARGLU1,1
SESN3,1
CDC20B,1
LARP1B,1
MRLN,1
FN3KRP,1
RNF11,1
ZNF74,1
ANG,1
FETUB,1
NDST2,1
CYP26B1,1
HIF1A,1
PABPC5,1
RFX4,1
HDHD5,1
MSLN,1
DLL4,1
HTR4,1
AKR1B10,1
OR8B12,1
RASAL2,1
SDK1,1
RGS3,1
ECM2,1
TAS2R19,1
GRB7,1
TBC1D8,1
SCGB1D2,1
TMEM127,1
RAPGEF5,1
GRK5,1
KRT86,1
ASMTL,1
EIF2AK4,1
S100A7,1
RASL11A,1
CDK13,1
NR0B2,1
CNOT8,1
ORMDL2,1
HTR7,1
CHL1,1
RAB11FIP1,1
FSCN3,1
GRIN3B,1
DEFB113,1
GPR39,1
IFNA14,1
ELF1,1
HMGA1,1
LONRF3,1
NHLH1,1
CSTL1,1
FMN1,1
C6orf120,1
TTC5,1
DEGS2,1
BHLHE22,1
KRT31,1
PAPOLG,1
AGAP9,1
SLC1A1,1
CRY1,1
CLYBL,1
OR4N4,1
SWT1,1
SERPINB6,1
SVIP,1
EIF4EBP3,1
F8,1
KIAA1161,1
PCDHA12,1
LIN28B,1
NUCB2,1
PKIB,1
ADGRA2,1
PCDHB14,1
CRISPLD2,1
RHOBTB1,1
COPS9,1
ERCC4,1
IL23R,1
C16orf46,1
EML5,1
STAC3,1
TMEM253,1
TMIE,1
ZFC3H1,1
CADM3,1
IPO4,1
SATL1,1
MS4A18,1
FAM217B,1
CA5B,1
PCDHGB7,1
PLIN1,1
HORMAD2,1
TIGD5,1
PANK2,1
GGA3,1
CHRNA7,1
DNAJC7,1
ANKMY2,1
TRAPPC6B,1
MZF1,1
USP53,1
ZNF304,1
RETREG2,1
TMEM86B,1
AK5,1
TEX47,1
SLC30A7,1
ATOH8,1
GNAT1,1
CALR,1
PDK1,1
FOXD4L6,1
MOCOS,1
IRGQ,1
IGSF9,1
PSME1,1
ARHGAP15,1
SLC24A3,1
PLS1,1
BIRC7,1
SRPK1,1
MUC6,1
CRNN,1
PCDH20,1
MAPK8IP1,1
ADCY7,1
UBE2E3,1
TRERF1,1
KLHL23,1
RTP3,1
CLVS1,1
TRAK1,1
ZNF646,1
SEPT14,1
NRBP2,1
FAM209A,1
FAM181A,1
CLDN10,1
TLDC1,1
PIR,1
MAL2,1
TMEM67,1
SEPT4,1
SCNN1A,1
OAZ1,1
GJB7,1
BTBD9,1
C12orf10,1
SELENOF,1
SLC6A6,1
OR4M1,1
RNF112,1
STX10,1
FREM3,1
MAP3K15,1
ADNP,1
TPMT,1
ASCL5,1
BSN,1
MS4A4A,1
CLDN7,1
MYF6,1
RGS17,1
SYCE1L,1
INAFM1,1
CDC42BPB,1
GLI3,1
C9orf152,1
PPID,1
FAM181B,1
ERVMER34-1,1
CXorf67,1
DPRX,1
NME3,1
POMGNT1,1
PCCB,1
PIK3C2A,1
CLCN7,1
JRKL,1
CCL5,1
GAGE12J,1
MYBL1,1
LIM2,1
OPN1LW,1
NANP,1
RBMY1J,1
BCL2L1,1
PGAM4,1
TRIM48,1
HDAC4,1
KCNC4,1
ATF7IP2,1
LCE2C,1
TRIM64,1
RBM3,1
ATP6V1D,1
C2orf48,1
TNFRSF8,1
RRAGB,1
CNIH1,1
ZNF684,1
ITGA4,1
SSU72,1
LCOR,1
GOLIM4,1
METTL7B,1
MST1,1
IFT80,1
CLDN8,1
OTC,1
TPST1,1
PWWP2A,1
AZGP1,1
PCOLCE,1
NDST3,1
AGAP4,1
MLLT11,1
CNNM2,1
PPP1R21,1
TRDMT1,1
CGREF1,1
ISL1,1
KDM4D,1
KCNB1,1
NPY4R,1
TRADD,1
PLBD1,1
PLOD3,1
C4orf47,1
IL20,1
ZNF727,1
COL18A1,1
GRIA3,1
TXNDC12,1
PSPH,1
DTNA,1
OR5J2,1
ATXN7L3B,1
COIL,1
PQLC2,1
LIPF,1
ITGBL1,1
RXRG,1
CCDC30,1
HEPN1,1
ZBTB46,1
PDE7A,1
CYP4A11,1
MYO18A,1
MDGA2,1
DGAT2L6,1
STX3,1
KRBA1,1
SNX7,1
LRRC71,1
TMEM45A,1
PLXNA2,1
CHAD,1
MUC3A,1
NCOA5,1
PRPS2,1
HAS1,1
ZNHIT2,1
SUMO4,1
PDK4,1
IGFBP7,1
CHRNA3,1
PPTC7,1
TARM1,1
MRFAP1L1,1
MAP4,1
CLEC19A,1
PUS10,1
MAFB,1
HIST1H2AH,1
FPR3,1
PBX1,1
TRIM49,1
MIEF2,1
P2RY11,1
VN1R2,1
VSIG10L,1
ZFP37,1
DTWD1,1
C11orf63,1
STX6,1
HSFX2,1
ZNF554,1
EBAG9,1
HIST1H3H,1
SLC25A5,1
GNAT3,1
ZNF362,1
RUSC2,1
OR2T34,1
PDX1,1
AP1B1,1
NAA38,1
SEC14L1,1
MICB,1
ERLIN1,1
EFCAB12,1
PENK,1
SLC13A4,1
CORO7,1
DNAI1,1
CREB3L2,1
SYT3,1
GNAQ,1
GAL3ST3,1
AEN,1
ETFA,1
KCNG3,1
LILRB5,1
BICDL1,1
SNX16,1
ANKHD1,1
ERI2,1
DUSP13,1
LHX8,1
OR5AC2,1
ZNF223,1
MAP2K3,1
ZNF423,1
CCDC153,1
AIRE,1
SLC4A3,1
TMEM132E,1
RCAN1,1
OR52K2,1
KRT6C,1
HSF4,1
ARHGAP1,1
TBC1D7,1
SLC26A6,1
KCNJ1,1
OR2B6,1
ZNF239,1
LUZP2,1
LUM,1
SKOR1,1
CYBA,1
RUNDC3B,1
TBC1D31,1
SCT,1
NR1H2,1
SIDT2,1
AOC2,1
ENDOG,1
PCDH11Y,1
BTNL9,1
CCDC117,1
HIST1H4A,1
MMD2,1
KDELC2,1
C15orf32,1
LNPEP,1
H2BFWT,1
DRD1,1
AGAP6,1
ZNF175,1
PARG,1
MOGAT3,1
RHD,1
CD37,1
SOBP,1
WDSUB1,1
PAM,1
SEBOX,1
DFNA5,1
PCDHA13,1
TMEM265,1
SOST,1
G3BP2,1
POTEB2,1
GDI2,1
VSTM5,1
F8A1,1
PRM1,1
FAHD2B,1
KIF2B,1
CLDN4,1
DOC2A,1
HLCS,1
LRRC8B,1
TPH2,1
IRX5,1
CORO1A,1
FRMD4A,1
LOR,1
SAMD13,1
OR4Q3,1
DDAH2,1
MORN1,1
PRPSAP1,1
SCNN1B,1
PRMT3,1
ATG16L1,1
PDZRN3,1
NDUFV3,1
UGT2B4,1
DTX4,1
GAB4,1
CTTN,1
HIST1H1E,1
BMPR1B,1
IL17RE,1
DST,1
MMRN2,1
MICALL2,1
IFNG,1
NEFM,1
PIGB,1
TLR10,1
CLTA,1
GPR6,1
ATP6V1B1,1
C15orf39,1
EIF5A2,1
NEGR1,1
ACOXL,1
MAPKBP1,1
PLCH1,1
TMEM51,1
ITPR3,1
TTC32,1
TIGD2,1
C6orf132,1
KRTAP12-4,1
FLG2,1
KRTAP5-1,1
TTC25,1
OPALIN,1
PPIL6,1
PCDHA2,1
DCTD,1
HSD17B11,1
MMACHC,1
SLC35D2,1
CLCA1,1
EDA,1
KRTAP9-9,1
ZCCHC2,1
ERP44,1
NOTCH1,1
SLC43A2,1
DFNB59,1
UBALD1,1
ARL16,1
MYL6B,1
PGPEP1L,1
MAB21L1,1
GLUL,1
C22orf15,1
TRIM38,1
ADH5,1
NCAM1,1
PAX2,1
EMB,1
CHIT1,1
CRLF2,1
WRAP73,1
SELENOT,1
ARRDC1,1
ZNF365,1
CAPNS1,1
PRKAA1,1
HVCN1,1
NKPD1,1
SLC35G4,1
COL22A1,1
SPIN1,1
SMPDL3A,1
LKAAEAR1,1
IKBKG,1
RFPL4B,1
SPRN,1
CAPN9,1
PGLYRP2,1
TOR1A,1
DCAF12L2,1
PCGF5,1
C9orf24,1
FTH1,1
NCR1,1
PCDHGA9,1
CLN5,1
NRSN1,1
MAPK1IP1L,1
PPP4R4,1
DDX58,1
ADARB2,1
THRA,1
MTCL1,1
SLC18A3,1
OR2A25,1
SNX3,1
ZNF280C,1
PECR,1
PRR7,1
ADCY8,1
C7orf76,1
FANK1,1
SLC46A2,1
MLANA,1
FRRS1,1
CCDC27,1
LMBR1,1
WNT11,1
KISS1,1
ZNF85,1
SLC22A1,1
BBS5,1
NAPB,1
TUBB3,1
SNX33,1
PNMA5,1
KCNK13,1
TNFRSF11A,1
KCTD6,1
RB1,1
RCN3,1
GNG11,1
DCT,1
AMOTL1,1
ZBTB39,1
LCT,1
GLT8D1,1
AICDA,1
FUT1,1
VAV1,1
CACNB3,1
RAB17,1
PRDX2,1
LOC100130357,1
SOX1,1
HNRNPA2B1,1
PDZD4,1
COA6,1
MTRNR2L5,1
NEK7,1
ELFN2,1
SDS,1
COL24A1,1
MSMB,1
ZNF674,1
KLF4,1
SH3BP4,1
FGG,1
LTK,1
LRP1,1
NFATC3,1
MYLK3,1
RBM11,1
ZNF283,1
SLC47A1,1
FREM1,1
FLNA,1
PPDPF,1
MPZL2,1
KIAA1210,1
DDAH1,1
FAM78A,1
GNRH2,1
SOWAHD,1
UGT2B7,1
VWC2L,1
DUSP28,1
DDX60L,1
UBXN10,1
FAM53B,1
ZNF777,1
